Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
275.4228703338169,-0.001190436493294508,-0.5402077393165462,-35.04510677955388
284.0098047914218,-0.001399879852856008,-0.5648609475054015,-36.10210239623336
292.8644564625241,-0.001523645893550142,-0.5908626444712644,-37.1836665130913
301.9951720402019,-0.001454679261946176,-0.6182725259049546,-38.29766073526204
311.4105584446763,-0.001220179544079941,-0.6469202516614765,-39.44205993368618
321.1194909364826,-0.001267409450116194,-0.6777526711989608,-40.61849390553351
331.1311214825913,-0.001860056518626393,-0.7095269542548306,-41.82673129734542
341.4548873833602,-0.002090511559930484,-0.7432949571475862,-43.07208831028218
352.1005201684521,-0.001805213805653199,-0.7785152330093317,-44.34949659958912
363.0780547701016,-0.001769074926863574,-0.8160097964225335,-45.65959381593652
374.3978389823812,-0.001711465565536397,-0.8554021128088024,-47.00650120681799
386.0705432153815,-0.001659149653892622,-0.8961223600304437,-48.3885139436598
398.1071705534976,-0.002325576647539223,-0.9398706340235329,-49.80638438990517
410.5190671273081,-0.001706353634001728,-0.9854227151246011,-51.26553830081227
423.3179328088211,-0.001696533267912584,-1.033335459300847,-52.75905089380467
436.5158322401663,-0.002010047888946728,-1.083589073756529,-54.29068484119696
450.1252062061339,-0.001838800493246682,-1.136268638707445,-55.86456443619597
464.158883361278,-0.002382556595090818,-1.191283150731932,-57.47791245571329
478.6300923226388,-0.002102981424516008,-1.249296400445174,-59.13148924291625
493.5524741394809,-0.001988720865997173,-1.309171032908138,-60.82693016527185
508.9400951518091,-0.002148647146666538,-1.372267007130226,-62.55954447971058
524.8074602497728,-0.001854962898108763,-1.438255033823084,-64.33813424092307
541.169526546464,-0.002279855400184095,-1.507161565315456,-66.16122503574925
558.0417174769966,-0.002215797913778832,-1.579185267981896,-68.02792369523803
575.4399373371572,-0.001779101553354548,-1.654095188702476,-69.93931785587873
593.3805862753284,-0.002288724617079681,-1.732147684719455,-71.89118629493942
611.8805757518222,-0.002277417531531454,-1.812993433018496,-73.8921665135354
630.9573444801936,-0.002040898213468254,-1.897514080000025,-75.94052693657903
650.6288748655577,-0.001954613935420804,-1.985120107855736,-78.03401411497828
670.9137099554116,-0.00220312138808877,-2.075800665983088,-80.17593158566598
691.8309709189366,-0.00181125857072621,-2.169958997966304,-82.36254136669447
713.4003750712568,-0.00251576709369009,-2.267497377848557,-84.60297206199743
735.6422544596418,-0.001824561215322287,-2.368200555623469,-86.88714595505911
758.577575029184,-0.002228526398071418,-2.472112153762291,-89.22994482178268
782.2279563860029,-0.002271989121686154,-2.579831554232914,-91.61725734319847
806.6156921766139,-0.002187827459959678,-2.690163626464592,-94.05314255574854
831.7637711026713,-0.002604283677948058,-2.802997258203716,-96.54397264528615
857.6958985908946,-0.002437430007652587,-2.920884856566981,-99.09467094014752
884.4365191386003,-0.002092753924999661,-3.039858486336928,-101.6939392841269
912.0108393559101,-0.001321186810549586,-3.16284489315698,-104.3525667660312
940.4448517263523,-0.002478520475379186,-3.287368102984857,-107.0663739854104
969.7653591082502,-0.002537046970866415,-3.415048291995052,-109.8423076490378
1000,-0.002685121496720482,-3.543827567972513,-112.6764888322186
1031.177274593056,-0.001977082064181603,-3.676266408280288,-115.5773933042672
1063.326571637162,-0.001780843236885353,-3.807843799559403,-118.5405613999081
1096.478196143186,-0.002410009498035928,-3.941097234918136,-121.5756955484026
1130.663397949639,-0.002265466766531375,-4.075854974041897,-124.6757065465816
1165.914401179832,-0.002775752759052177,-4.211111071581493,-127.8566095170475
1202.264434617414,-0.001343680028475953,-4.346274371772913,-131.1129724343282
1239.747763028945,-0.001908411887104272,-4.479030946157949,-134.4577636875313
1278.399719463024,-0.002618547660569803,-4.611721263208329,-137.8907688415312
1318.256738556408,-0.001869961475551375,-4.74218970503136,-141.41519471889
1359.356390878526,-0.001982516153039268,-4.869967554802963,-145.0495756724182
1401.737418346771,-0.003048694897830402,-4.992061585773603,-148.8004830294072
1445.439770745928,-0.00183031219408922,-5.111729015663633,-152.6825217882568
1490.504643386197,-0.001944839780201325,-5.223753326387568,-156.6897148434898
1536.974515935272,-0.001609408447949609,-5.329932542670943,-160.8673772671107
1584.893192461114,-0.002049591146173019,-5.429193655769669,-165.2276626027575
1634.305842723139,-0.002415441725542713,-5.516271277610659,-169.7909472876458
1685.259044750752,-0.003024271180709977,-5.595581568253523,-174.586681398244
1737.800828749376,-0.002051089940537116,-5.665243052493772,-179.6632488754247
1791.980722375335,-0.001493245552421521,-5.726129773683799,174.9492146268898
1847.849797422291,-0.001304307013877332,-5.778806010691222,169.186975551384
1905.460717963248,-0.002662987905540492,-5.824680097161822,162.9868319500065
1964.867789993467,-0.001300596208602443,-5.873177164868362,156.2627398843448
2026.127012621144,-0.0009203840808151285,-5.929753711001481,148.9434332420396
2089.29613085404,-0.0004119086198973389,-6.012529191951856,140.9399885401827
2154.434690031884,-0.0008847143736691924,-6.143021231884496,132.1656507973552
2221.604091955812,-0.0004058123670046393,-6.350395549170925,122.6046006143987
2290.867652767774,-0.0006573151222729978,-6.669836705643126,112.2808586750579
2362.290662634462,-0.001219539834225575,-7.141914826803318,101.334648315981
2435.940447292028,0.0001417058057963547,-7.796151154703126,90.01685254461133
2511.88643150958,-0.00021458125073143,-8.645123391674066,78.65522732602747
2590.200204531324,0.0004463712689185023,-9.679974359319125,67.5722791836925
2670.955587558986,0.001000793512457229,-10.87660583538523,57.04628048827996
2754.228703338167,-0.0002481120250489697,-12.19713491726429,47.22040380647852
2840.098047914216,0.0006966497599002895,-13.60971998401085,38.1924749999706
2928.644564625237,0.0004354318672669644,-15.08084055168683,29.91840916877233
3019.951720402017,0.0006733218982977256,-16.59043165796147,22.30799869250214
3114.105584446761,0.0009299976724626249,-18.10673443917993,15.35245413045865
3211.194909364823,0.001835990281386267,-19.63387236248167,8.922957216966239
3311.311214825912,0.001083804493651514,-21.15378763042458,2.953250683103022
3414.548873833603,0.002144968375031253,-22.66762382284378,-2.628420832156188
3521.00520168452,0.001868528363518216,-24.19050918361128,-7.898581551751039
3630.780547701015,0.002689028993540826,-25.69151104019355,-12.85889342076001
3743.978389823812,0.002515840765090443,-27.17754412342746,-17.55534414591489
3860.705432153814,0.003568413133871202,-28.65328929180841,-22.09604796089121
3981.071705534974,0.003505924458162184,-30.10778838836239,-26.44129335691267
4105.19067127308,0.004539693169988433,-31.59522046615831,-30.6392520195997
4233.179328088209,0.004581274837886002,-33.09447435810731,-34.56945620016699
4365.158322401659,0.004487157055149165,-34.5929478596021,-38.57948864957943
4501.252062061337,0.005860789191485062,-36.05716901223075,-42.33411680662297
4641.58883361278,0.002933577599203902,-37.50757204832588,-46.12307809140259
4786.300923226383,0.005380673076177848,-38.9444412484095,-49.41325298524441
4935.524741394807,0.006600691449706776,-40.40397348769279,-53.0623146378081
