Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
5089.400951518091,0.007970913136146401,-60.40796445765281,15.33850564944507
5248.074602497726,0.006094655745153096,-60.50716035943103,15.14976597106103
5411.695265464637,0.003609147756830353,-60.36776084811241,20.02104662388439
5580.417174769965,0.009561850459387523,-60.51767379629369,18.56200149457727
5754.399373371571,0.01008009314087767,-60.087230730227,21.80582844951824
5933.805862753282,0.009345081688596886,-60.86063817045729,21.18031263284993
6118.80575751822,0.01116223304348101,-60.50773019372901,21.60067061757348
6309.573444801934,0.0117136398399696,-60.11911680693937,21.52129620992727
6506.288748655571,-7.682801248317572e-05,-60.26098058474447,21.98425315799736
6709.137099554112,-0.002038052336437535,-60.52579268353643,22.77414315557124
6918.309709189366,0.005803629652140319,-60.0658292084238,24.33962769724242
7134.003750712561,0.0111052574112157,-60.10850543815569,25.9393004062391
7356.422544596414,0.01489131333335962,-60.21792870122277,22.07159281582167
7585.775750291837,0.01538431584145422,-59.97230932761106,26.13279952355544
7822.279563860026,0.01573859701956368,-59.51801784822329,26.01559660746277
8066.156921766135,0.00381489138011374,-60.39835419199046,25.32662810827883
8317.637711026709,0.01469827382823873,-60.08455676332765,29.20454819959584
8576.958985908941,0.01807546090380186,-59.36602335626336,30.10751073463365
8844.365191385999,0.017612538544356,-59.32998697594017,32.52080452193432
9120.108393559096,0.01130475010544359,-59.59187966335362,34.19575997208267
9404.448517263518,0.02015735516521307,-60.01905591885644,31.81119150558494
9697.653591082491,0.02026436516479903,-59.41900576545648,31.57640514770266
10000,0.01778449321414717,-59.24040129402674,33.65927186229368
